Region,Country,State,City,Month,Day,Year,AvgTemperature,Date,co2,ghg
Europe,The Netherlands,,Amsterdam,1,24,2007,31.6,2007-01-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,25,2007,30.7,2007-01-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,26,2007,38.4,2007-01-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,27,2007,40.8,2007-01-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,28,2007,45.6,2007-01-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,29,2007,47.1,2007-01-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,30,2007,46.3,2007-01-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,1,31,2007,45.4,2007-01-31,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,1,2007,47.2,2007-02-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,2,2007,45.4,2007-02-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,3,2007,41.7,2007-02-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,4,2007,39.5,2007-02-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,5,2007,37,2007-02-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,6,2007,33.8,2007-02-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,7,2007,33.5,2007-02-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,8,2007,31.5,2007-02-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,9,2007,35.5,2007-02-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,10,2007,38,2007-02-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,11,2007,45.8,2007-02-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,12,2007,46.7,2007-02-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,13,2007,45.9,2007-02-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,14,2007,43,2007-02-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,15,2007,43.9,2007-02-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,16,2007,46,2007-02-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,17,2007,44.5,2007-02-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,18,2007,41.4,2007-02-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,19,2007,41.6,2007-02-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,20,2007,46,2007-02-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,21,2007,47,2007-02-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,22,2007,46.3,2007-02-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,23,2007,48.3,2007-02-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,24,2007,48.7,2007-02-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,25,2007,46.1,2007-02-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,26,2007,45,2007-02-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,27,2007,43.6,2007-02-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,2,28,2007,49.8,2007-02-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,1,2007,46.4,2007-03-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,2,2007,42.9,2007-03-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,3,2007,42.6,2007-03-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,4,2007,46.2,2007-03-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,5,2007,48.7,2007-03-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,6,2007,48,2007-03-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,7,2007,47.8,2007-03-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,8,2007,45.9,2007-03-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,9,2007,44.9,2007-03-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,10,2007,45.5,2007-03-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,11,2007,46.4,2007-03-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,12,2007,49.2,2007-03-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,13,2007,45.6,2007-03-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,14,2007,45.7,2007-03-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,15,2007,46.4,2007-03-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,16,2007,48.5,2007-03-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,17,2007,51.4,2007-03-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,18,2007,46.2,2007-03-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,19,2007,37.9,2007-03-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,20,2007,38.6,2007-03-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,21,2007,41.9,2007-03-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,22,2007,44.2,2007-03-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,23,2007,43.9,2007-03-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,24,2007,47.6,2007-03-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,25,2007,50.1,2007-03-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,26,2007,53.2,2007-03-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,27,2007,53.6,2007-03-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,28,2007,53.2,2007-03-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,29,2007,48.4,2007-03-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,30,2007,50.7,2007-03-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,3,31,2007,52.1,2007-03-31,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,1,2007,53.5,2007-04-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,2,2007,53.2,2007-04-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,3,2007,45.5,2007-04-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,4,2007,45.4,2007-04-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,5,2007,48.5,2007-04-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,6,2007,49.6,2007-04-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,7,2007,47.8,2007-04-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,8,2007,48,2007-04-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,9,2007,51.1,2007-04-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,10,2007,54.1,2007-04-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,11,2007,54.8,2007-04-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,12,2007,56.2,2007-04-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,13,2007,59.9,2007-04-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,14,2007,64.5,2007-04-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,15,2007,67.6,2007-04-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,16,2007,61.7,2007-04-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,17,2007,51.1,2007-04-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,18,2007,49.1,2007-04-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,19,2007,51.8,2007-04-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,20,2007,47.5,2007-04-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,21,2007,48.3,2007-04-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,22,2007,54.5,2007-04-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,23,2007,59.2,2007-04-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,24,2007,61.4,2007-04-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,25,2007,65.8,2007-04-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,26,2007,64.1,2007-04-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,27,2007,64.9,2007-04-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,28,2007,63,2007-04-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,29,2007,60.6,2007-04-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,4,30,2007,57.5,2007-04-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,1,2007,60.2,2007-05-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,2,2007,57.9,2007-05-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,3,2007,56.7,2007-05-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,4,2007,58.7,2007-05-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,5,2007,54,2007-05-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,6,2007,53.5,2007-05-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,7,2007,53.6,2007-05-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,8,2007,54.1,2007-05-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,9,2007,55.3,2007-05-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,10,2007,56.2,2007-05-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,11,2007,54.2,2007-05-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,12,2007,56.6,2007-05-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,13,2007,58.7,2007-05-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,14,2007,57,2007-05-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,15,2007,53.7,2007-05-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,16,2007,53.2,2007-05-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,17,2007,51.5,2007-05-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,18,2007,60.7,2007-05-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,19,2007,57.4,2007-05-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,20,2007,57.2,2007-05-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,21,2007,61.4,2007-05-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,22,2007,58.5,2007-05-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,23,2007,59.5,2007-05-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,24,2007,64.5,2007-05-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,25,2007,65.7,2007-05-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,26,2007,58.4,2007-05-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,27,2007,57.2,2007-05-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,28,2007,56.6,2007-05-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,29,2007,52,2007-05-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,30,2007,57.9,2007-05-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,5,31,2007,59.2,2007-05-31,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,1,2007,64.2,2007-06-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,2,2007,65.3,2007-06-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,3,2007,64,2007-06-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,4,2007,66.1,2007-06-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,5,2007,65.5,2007-06-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,6,2007,62.3,2007-06-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,7,2007,68.7,2007-06-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,8,2007,71.4,2007-06-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,9,2007,63.5,2007-06-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,10,2007,63.9,2007-06-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,11,2007,64.8,2007-06-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,12,2007,60.5,2007-06-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,13,2007,63.4,2007-06-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,14,2007,64,2007-06-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,15,2007,65.9,2007-06-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,16,2007,62.1,2007-06-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,17,2007,61,2007-06-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,18,2007,62,2007-06-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,19,2007,66.8,2007-06-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,20,2007,65.7,2007-06-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,21,2007,62.2,2007-06-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,22,2007,61.5,2007-06-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,23,2007,61.7,2007-06-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,24,2007,60.3,2007-06-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,25,2007,59,2007-06-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,26,2007,55,2007-06-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,27,2007,58,2007-06-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,28,2007,59.3,2007-06-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,29,2007,59.5,2007-06-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,6,30,2007,62.4,2007-06-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,1,2007,65.2,2007-07-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,2,2007,63.2,2007-07-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,3,2007,59.8,2007-07-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,4,2007,60.4,2007-07-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,5,2007,60.8,2007-07-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,6,2007,60.4,2007-07-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,7,2007,62.4,2007-07-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,8,2007,62.3,2007-07-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,9,2007,59.3,2007-07-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,10,2007,59.2,2007-07-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,11,2007,60.4,2007-07-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,12,2007,61.9,2007-07-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,13,2007,68.3,2007-07-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,14,2007,68,2007-07-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,15,2007,67.5,2007-07-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,16,2007,68.4,2007-07-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,17,2007,65.7,2007-07-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,18,2007,65.4,2007-07-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,19,2007,65.6,2007-07-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,20,2007,63.5,2007-07-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,21,2007,63.5,2007-07-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,22,2007,60.5,2007-07-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,23,2007,60.3,2007-07-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,24,2007,61.5,2007-07-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,25,2007,64,2007-07-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,26,2007,65,2007-07-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,27,2007,64.5,2007-07-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,28,2007,63.2,2007-07-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,29,2007,59.2,2007-07-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,30,2007,57.9,2007-07-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,7,31,2007,58.4,2007-07-31,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,1,2007,61.9,2007-08-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,2,2007,62.3,2007-08-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,3,2007,63.1,2007-08-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,4,2007,67.2,2007-08-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,5,2007,73.1,2007-08-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,6,2007,68.8,2007-08-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,7,2007,65.3,2007-08-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,8,2007,61.9,2007-08-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,9,2007,61.5,2007-08-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,10,2007,63.3,2007-08-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,11,2007,61.3,2007-08-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,12,2007,62.3,2007-08-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,13,2007,63.9,2007-08-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,14,2007,65.4,2007-08-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,15,2007,67.7,2007-08-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,16,2007,61.6,2007-08-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,17,2007,59.5,2007-08-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,18,2007,61.2,2007-08-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,19,2007,64.7,2007-08-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,20,2007,62.5,2007-08-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,21,2007,63.8,2007-08-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,22,2007,66.7,2007-08-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,23,2007,64.9,2007-08-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,24,2007,66.1,2007-08-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,25,2007,65.6,2007-08-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,26,2007,63.2,2007-08-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,27,2007,59.5,2007-08-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,28,2007,-99,2007-08-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,29,2007,57.3,2007-08-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,30,2007,60.2,2007-08-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,8,31,2007,61.7,2007-08-31,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,1,2007,61.5,2007-09-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,2,2007,63.6,2007-09-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,3,2007,58.2,2007-09-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,4,2007,54.7,2007-09-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,5,2007,54.4,2007-09-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,6,2007,62.3,2007-09-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,7,2007,61.2,2007-09-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,8,2007,61.7,2007-09-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,9,2007,59.1,2007-09-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,10,2007,59,2007-09-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,11,2007,58,2007-09-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,12,2007,57.2,2007-09-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,13,2007,57.2,2007-09-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,14,2007,57.3,2007-09-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,15,2007,56.1,2007-09-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,16,2007,60.6,2007-09-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,17,2007,58,2007-09-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,18,2007,52.4,2007-09-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,19,2007,54.3,2007-09-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,20,2007,60.2,2007-09-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,21,2007,60.4,2007-09-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,22,2007,59.6,2007-09-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,23,2007,60.3,2007-09-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,24,2007,58.4,2007-09-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,25,2007,54.2,2007-09-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,26,2007,51.5,2007-09-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,27,2007,55.2,2007-09-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,28,2007,57.4,2007-09-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,29,2007,54.9,2007-09-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,9,30,2007,55,2007-09-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,1,2007,52.6,2007-10-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,2,2007,55.2,2007-10-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,3,2007,56.2,2007-10-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,4,2007,55.7,2007-10-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,5,2007,53.5,2007-10-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,6,2007,54.5,2007-10-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,7,2007,51.3,2007-10-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,8,2007,51.5,2007-10-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,9,2007,54.2,2007-10-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,10,2007,53.9,2007-10-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,11,2007,51.3,2007-10-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,12,2007,58.1,2007-10-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,13,2007,54.5,2007-10-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,14,2007,52.3,2007-10-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,15,2007,53.3,2007-10-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,16,2007,57.2,2007-10-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,17,2007,53.7,2007-10-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,18,2007,49.8,2007-10-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,19,2007,49.5,2007-10-19,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,20,2007,44.2,2007-10-20,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,21,2007,49.8,2007-10-21,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,22,2007,42.6,2007-10-22,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,23,2007,41,2007-10-23,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,24,2007,47.4,2007-10-24,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,25,2007,47.6,2007-10-25,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,26,2007,47.1,2007-10-26,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,27,2007,48.9,2007-10-27,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,28,2007,51.3,2007-10-28,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,29,2007,49.1,2007-10-29,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,30,2007,47,2007-10-30,165.74,199.91
Europe,The Netherlands,,Amsterdam,10,31,2007,50.2,2007-10-31,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,1,2007,55.5,2007-11-01,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,2,2007,56.8,2007-11-02,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,3,2007,53.8,2007-11-03,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,4,2007,50.1,2007-11-04,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,5,2007,50.8,2007-11-05,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,6,2007,48.6,2007-11-06,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,7,2007,51.9,2007-11-07,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,8,2007,50.6,2007-11-08,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,9,2007,43.5,2007-11-09,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,10,2007,48.9,2007-11-10,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,11,2007,47.4,2007-11-11,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,12,2007,43.3,2007-11-12,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,13,2007,42,2007-11-13,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,14,2007,38.2,2007-11-14,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,15,2007,36.5,2007-11-15,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,16,2007,39,2007-11-16,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,17,2007,39.6,2007-11-17,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,18,2007,37.5,2007-11-18,165.74,199.91
Europe,The Netherlands,,Amsterdam,11,19,2007,40.1,2007-11-19,165.74,199.91
